id,created_at,text
1176381860433321985,2019-09-24 06:24:26,b'@BrianNakibinge Back then i agree.'
1176245422999953408,2019-09-23 21:22:17,b'@IthilebuRobert @FCBarcelona He even had to wink.'
1176245345006866434,2019-09-23 21:21:58,b'@defkabs I know right. And Marcelo on the list i was shocked.'
1176244967011946497,2019-09-23 21:20:28,b'@defkabs And no Mane nor Salah. The politics in football is stronger than the politics in parliaments.'
1176244725571039232,2019-09-23 21:19:30,b'@Ssakayekoyada @Lateeph_loyal This hurts i see.'
1176244605110673408,2019-09-23 21:19:02,b'The battle of comparing Messi and Ronaldo is our local Bobi Wine and Bebe Cool drama. But we all know who the goat is.'
1176244295722029067,2019-09-23 21:17:48,b'He should also conquer Africa and he wins heaven. Temututama. https://t.co/lQ3uU6m4xK'
1176244101261512704,2019-09-23 21:17:01,b'And some people are hurt because the one Laliga aka local man has won the #TheBest yet the them favourite internati\xe2\x80\xa6 https://t.co/vO7hGCTLvY'
1176241504525934592,2019-09-23 21:06:42,b'@IthilebuRobert @FCBarcelona \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 thought i was sicker naye this is too much love.\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x99\x8c'
1176241387337146368,2019-09-23 21:06:14,b'RT @FCBarcelona: BREAKING NEWS: Natural Balance of Universe Suddenly Restored\nhttps://t.co/3SRiETjS2m'
1176241385701367809,2019-09-23 21:06:14,b'This should be served to me for breakfast. https://t.co/J65UEWFEof'
1176240462665068544,2019-09-23 21:02:34,"b""RT @caring_gooner: How ramos,modric and marcelo made it to the fifa 11 says alot on the balon dors madrid's former player won https://t.co/\xe2\x80\xa6"""
1176240351671197696,2019-09-23 21:02:07,b'RT @SkySportsPL: Sum up your season so far with a GIF \xf0\x9f\x91\x87'
1176240344624750592,2019-09-23 21:02:06,b'Good night to the top 4s https://t.co/VAHa2IozZ3'
1176240208867713025,2019-09-23 21:01:33,"b""It is the sixth time Messi has been voted the world's best, after wins in 2009, 2010, 2011, 2012 and 2015."""
1176238042245476352,2019-09-23 20:52:57,b'@Ssakayekoyada But he has managed to break all the records in the football history in his laliga you claim to be local.'
1176237767690469376,2019-09-23 20:51:51,b'@Umwamikazi11 But this time he has failed. I love CR7 by the way but you people have to know that wagulu womumanyi wabelayo kafulu.'
1176237496700739584,2019-09-23 20:50:47,b'@chriskibira I know right.'
1176237296426860547,2019-09-23 20:49:59,b'@Ssakayekoyada This is being petty.'
1176237188616470528,2019-09-23 20:49:33,"b""@Ssakayekoyada My battery is dying and i don't want to charge while tapping my phone naye i would have poured here\xe2\x80\xa6 https://t.co/l9LcaMolXr"""
1176236794838491139,2019-09-23 20:47:59,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/bQ5sBZ86v0'
1176236711711584256,2019-09-23 20:47:40,"b""United fans are hurt because CR7 isn't the winner. Wow!!! Haha CR7 colonized the entire United.\xf0\x9f\x99\x8c\n\nBut all will be fine. Drops mic\xf0\x9f\x8e\xa4\xf0\x9f\xa4\xa3"""
1176236213814157312,2019-09-23 20:45:41,b'Let him win from there then. https://t.co/Q9Ye3E37yY'
1176235226537877506,2019-09-23 20:41:46,b'@osbertsandro2 @Ssakayekoyada Haha'
1176235027459379200,2019-09-23 20:40:58,b'RT @IanWright0: Time to pack! Sleepover at my mates tomorrow \xf0\x9f\xa4\xa3\xf0\x9f\x9b\x84\xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 https://t.co/vn3s5rVr8P'
1176233625588850688,2019-09-23 20:35:24,b'CR7 sympathizers be like. https://t.co/X6owoQszDc'
1176232719447199752,2019-09-23 20:31:48,"b""He even had to wink \xf0\x9f\x98\x89 CEO winning association. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f the goat I'm glad have witnessed. \xf0\x9f\x99\x8c https://t.co/xENX7vvemj"""
1176232165618700288,2019-09-23 20:29:36,"b'RT @totalBarca: Player 1 - Scored 51 goals and 22 assists in 50 apps, captained his team to a League title.\n\nPlayer 2 - Led his team to a U\xe2\x80\xa6'"
1176232147218313216,2019-09-23 20:29:31,b'RT @Fahim_29_A: Leo Messi last Season:\n\n- UCL top scorer\n- LaLiga top scorer\n- LaLiga top assister\n- 49 games (42 starts)\n- Most goals: 50\xe2\x80\xa6'
1176231910424686592,2019-09-23 20:28:35,"b""RT @DONJAZZY: He has set the bar so high that he's become a victim of it. His understanding of the game is so impeccable and unrivalled. He\xe2\x80\xa6"""
1176231806431125504,2019-09-23 20:28:10,"b""RT @ChampionsLeague: \xf0\x9f\xa5\x87 Congrats, Leo Messi - #TheBest FIFA Men's Player 2019! \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/XTFCeRQw8l"""
1176231801561522176,2019-09-23 20:28:09,b'Messi will win everything including me.\xf0\x9f\x98\x89 https://t.co/Q9YhiiNRGq'
1176231668929191937,2019-09-23 20:27:37,b'@paulwebs1 @MrsHashTagUg The part of Teyampa nako.\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176231151243091968,2019-09-23 20:25:34,"b'RT @PatrickTimmons1: VvD has been elite over the past year. Absolutely sublime. However, people claiming that \xe2\x80\x98Messi winning is ridiculous\xe2\x80\x99\xe2\x80\xa6'"
1176212143458402309,2019-09-23 19:10:02,b'RT @genoeric1: Breaking News.\n\nArsenal to send a 9 man squad to Manchester city ahead of the clash with Manchester United due to FIFA rules\xe2\x80\xa6'
1176212141893967872,2019-09-23 19:10:02,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 naye kiki???? https://t.co/tIXPmfN7bk'
1176211936507322370,2019-09-23 19:09:13,b'Commitment phobia is real.'
1176211552866897920,2019-09-23 19:07:41,"b""RT @LFC: B O S S \xf0\x9f\x98\x8d\n\nJ\xc3\xbcrgen Klopp has won #TheBest FIFA Men's Coach award for 2019 \xf0\x9f\x99\x8c https://t.co/6pG8ybHwBs"""
1176205847149645830,2019-09-23 18:45:01,b'Who was counting or who counted the 56 times instead of saving him????\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nTeen Masturbated 56 Times Straight Bef\xe2\x80\xa6 https://t.co/xkBkyRpLvm'
1176204748254568449,2019-09-23 18:40:39,b'Does it scare you???? https://t.co/z7gmSoRBUE'
1176204107985620993,2019-09-23 18:38:06,b'Rants a United fan whose team is struggling like a thot tyrna take off her cheap skinny jeans. \n\nSad!!!! https://t.co/Q54phtQgue'
1176203528903286784,2019-09-23 18:35:48,b'RT @edville8: @rawambi @Soule_k @thirsty_barman @NandiraJessy @Evelyn_Nakayi @fredie_seru \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/j7ANBGLgpT'
1176203498721030144,2019-09-23 18:35:41,b'@edville8 @rawambi @Soule_k @thirsty_barman @NandiraJessy @fredie_seru Rubbish \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176203418295263233,2019-09-23 18:35:22,b'\xf0\x9f\x9a\xae\xf0\x9f\x9a\xae\xf0\x9f\x9a\xae\xf0\x9f\x9a\xae\xf0\x9f\x9a\xae https://t.co/3b45Ul60sH'
1176203285495238661,2019-09-23 18:34:50,b'@realsalehUG \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176202459313823748,2019-09-23 18:31:33,b'Madness \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/nMpycBxjDR'
